ID,Nb_of_items,TOTAL_BASKET_VALUE,TOTAL_PRODUCTS,outlier_type
92039,1.0,10599.0,1.0,price
54676,2.0,4499.0,2.0,price
112468,2.0,2598.0,2.0,price
37789,1.0,2699.0,1.0,price
17193,3.0,3097.0,3.0,price
85722,3.0,2647.0,3.0,price
83332,2.0,3978.0,2.0,price
94082,1.0,2599.0,1.0,price
96454,2.0,3624.0,5.0,price
13436,2.0,3439.0,2.0,price
78206,1.0,2599.0,1.0,price
101886,2.0,3898.0,2.0,price
38439,1.0,4223.0,1.0,price
104038,3.0,2739.0,3.0,price
55111,1.0,3499.0,1.0,price
31609,1.0,2799.0,1.0,price
14187,9.0,4602.0,9.0,price
37241,2.0,4139.0,2.0,price
77795,1.0,2699.0,1.0,price
59394,1.0,2599.0,1.0,price
108691,2.0,3398.0,2.0,price
40651,2.0,3139.0,2.0,price
88582,1.0,2599.0,1.0,price
66051,1.0,3099.0,1.0,price
94322,2.0,5012.0,2.0,price
943,2.0,2649.0,2.0,price
43447,1.0,3449.0,1.0,price
96498,2.0,5019.0,2.0,price
106199,2.0,2750.0,2.0,price
30447,2.0,3798.0,2.0,price
9305,10.0,7764.0,12.0,price
52900,1.0,8260.0,1.0,price
73272,11.0,3235.0,11.0,price
8489,2.0,4098.0,3.0,price
65925,2.0,3398.0,2.0,price
41396,1.0,3999.0,1.0,price
10,13.0,3035.0,14.0,price
59817,4.0,5157.0,4.0,price
9986,2.0,3199.0,2.0,price
74970,1.0,2699.0,1.0,price
33332,3.0,3198.0,3.0,price
6159,2.0,2598.0,3.0,price
81844,11.0,3084.0,13.0,price
46781,2.0,5897.0,3.0,price
83815,2.0,3118.0,2.0,price
77403,1.0,2995.0,1.0,price
115583,3.0,2829.0,5.0,price
16809,1.0,2899.0,1.0,price
90453,1.0,2789.0,1.0,price
84600,1.0,3358.0,2.0,price
55634,4.0,3246.0,4.0,price
74802,3.0,2678.0,3.0,price
90159,1.0,2599.0,1.0,price
44158,2.0,3619.0,2.0,price
83492,1.0,4798.0,2.0,price
9740,2.0,4506.0,2.0,price
30141,2.0,4139.0,2.0,price
81293,1.0,2599.0,1.0,price
83715,2.0,2610.0,2.0,price
86730,4.0,3761.0,5.0,price
78747,2.0,5178.0,2.0,price
114423,8.0,3135.0,10.0,price
34064,3.0,2735.0,3.0,price
111535,1.0,2599.0,1.0,price
101653,1.0,2799.0,1.0,price
6240,4.0,4844.0,4.0,price
105731,4.0,2764.0,4.0,price
32553,2.0,3114.0,2.0,price
105826,1.0,2595.0,1.0,price
39262,2.0,4498.0,2.0,price
39351,3.0,2906.0,3.0,price
67305,1.0,2599.0,1.0,price
4733,9.0,2991.0,16.0,price
17086,3.0,2897.0,3.0,price
112832,2.0,2586.0,2.0,price
56345,1.0,2599.0,1.0,price
66247,1.0,2999.0,1.0,price
103181,2.0,4450.0,3.0,price
28261,18.0,4989.0,22.0,price
39759,1.0,2999.0,1.0,price
47578,5.0,5291.0,9.0,price
80134,1.0,2599.0,1.0,price
39225,1.0,2699.0,1.0,price
93483,1.0,2999.0,1.0,price
84118,4.0,2614.0,4.0,price
44752,3.0,4023.0,3.0,price
87294,2.0,2606.0,2.0,price
108401,3.0,3639.0,3.0,price
103404,1.0,11499.0,1.0,price
12387,3.0,3647.0,3.0,price
113236,1.0,2599.0,1.0,price
46117,1.0,2699.0,1.0,price
73642,2.0,2679.0,2.0,price
77466,1.0,4299.0,1.0,price
83120,2.0,2648.0,2.0,price
70106,1.0,3299.0,1.0,price
88570,1.0,2599.0,1.0,price
46879,1.0,3100.0,2.0,price
108080,3.0,5163.0,3.0,price
61797,1.0,2799.0,1.0,price
52776,2.0,2698.0,2.0,price
113068,2.0,4144.0,2.0,price
97563,2.0,4698.0,2.0,price
24812,1.0,2999.0,1.0,price
8008,2.0,2799.0,2.0,price
73786,1.0,2599.0,1.0,price
55697,3.0,3416.0,5.0,price
21411,2.0,3398.0,2.0,price
59512,3.0,2696.0,3.0,price
819,2.0,2798.0,2.0,price
106951,3.0,3285.0,3.0,price
80840,12.0,3013.0,17.0,price
107677,11.0,4599.0,13.0,price
103284,2.0,2623.0,2.0,price
59525,3.0,2627.0,3.0,price
21515,2.0,2749.0,2.0,price
56695,1.0,2699.0,1.0,price
55499,2.0,3519.0,2.0,price
81117,5.0,2768.0,5.0,price
110309,1.0,3299.0,1.0,price
52652,2.0,2784.0,2.0,price
58981,1.0,2599.0,1.0,price
83180,2.0,2679.0,2.0,price
99704,2.0,2799.0,2.0,price
19718,2.0,2839.0,2.0,price
31960,2.0,2898.0,2.0,price
22855,2.0,3219.0,2.0,price
43350,1.0,3499.0,1.0,price
90006,1.0,2599.0,1.0,price
83163,2.0,3398.0,2.0,price
55945,1.0,2599.0,1.0,price
79842,2.0,2698.0,2.0,price
92332,2.0,2606.0,2.0,price
98410,2.0,4924.0,2.0,price
91658,2.0,2606.0,2.0,price
103970,2.0,4378.0,2.0,price
90791,1.0,2599.0,1.0,price
87471,2.0,4698.0,2.0,price
101272,5.0,3441.0,6.0,price
56543,2.0,2606.0,2.0,price
85329,1.0,2599.0,1.0,price
64939,1.0,2999.0,1.0,price
95078,2.0,2586.0,2.0,price
114690,3.0,5997.0,3.0,price
63382,1.0,3299.0,1.0,price
45639,4.0,3022.0,5.0,price
8211,2.0,2799.0,2.0,price
31318,2.0,3007.0,2.0,price
19807,3.0,3097.0,3.0,price
83584,1.0,2999.0,1.0,price
28558,10.0,3060.0,12.0,price
32933,1.0,3699.0,1.0,price
29233,1.0,8000.0,1.0,price
80462,2.0,3139.0,2.0,price
5330,4.0,3331.0,4.0,price
74140,1.0,2599.0,1.0,price
59742,1.0,2799.0,1.0,price
72536,1.0,3199.0,1.0,price
102267,1.0,2699.0,1.0,price
59379,1.0,2599.0,1.0,price
108094,2.0,3209.0,4.0,price
56593,1.0,4299.0,1.0,price
91578,1.0,2599.0,1.0,price
109966,2.0,2848.0,2.0,price
98547,1.0,4405.0,1.0,price
96645,2.0,4298.0,2.0,price
112197,2.0,2679.0,2.0,price
64923,1.0,2999.0,1.0,price
72928,31.0,4661.0,31.0,price
104013,1.0,4499.0,1.0,price
99879,2.0,3698.0,2.0,price
71116,1.0,3199.0,1.0,price
43155,2.0,3398.0,2.0,price
56467,1.0,2599.0,1.0,price
21540,1.0,2749.0,1.0,price
27361,2.0,3523.0,2.0,price
23325,4.0,3023.0,5.0,price
49083,2.0,3998.0,2.0,price
61472,2.0,3098.0,2.0,price
110039,18.0,5023.0,38.0,price
51473,2.0,2812.0,2.0,price
4409,3.0,3398.0,3.0,price
26418,6.0,2588.0,6.0,price
108137,2.0,3654.0,2.0,price
64799,1.0,2999.0,1.0,price
56492,1.0,5998.0,2.0,price
94010,4.0,3648.0,4.0,price
77493,1.0,2599.0,1.0,price
50973,2.0,2639.0,2.0,price
73298,1.0,2999.0,1.0,price
66297,1.0,2749.0,1.0,price
88327,2.0,3039.0,2.0,price
50863,2.0,3698.0,2.0,price
9481,3.0,3198.0,3.0,price
112865,3.0,2686.0,3.0,price
85022,1.0,3198.0,2.0,price
99069,2.0,3005.0,3.0,price
85172,1.0,2999.0,1.0,price
29267,4.0,3743.0,4.0,price
49272,2.0,7097.0,2.0,price
4485,2.0,2749.0,2.0,price
38372,1.0,2699.0,1.0,price
81920,1.0,2999.0,1.0,price
55060,1.0,2599.0,1.0,price
56537,3.0,2690.0,3.0,price
9120,2.0,2798.0,3.0,price
88554,2.0,2679.0,2.0,price
43569,3.0,3205.0,3.0,price
71973,2.0,2788.0,2.0,price
61302,2.0,2610.0,2.0,price
46778,3.0,3387.0,4.0,price
96455,5.0,2833.0,9.0,price
56062,2.0,2610.0,2.0,price
6874,3.0,3012.0,3.0,price
39078,8.0,4303.0,10.0,price
70272,1.0,2699.0,1.0,price
65911,2.0,3239.0,2.0,price
99131,1.0,2889.0,1.0,price
5985,4.0,2623.0,4.0,price
108517,4.0,3074.0,6.0,price
99435,2.0,5344.0,2.0,price
102637,2.0,3024.0,2.0,price
90238,1.0,2699.0,1.0,price
5028,4.0,2847.0,4.0,price
90616,2.0,2799.0,2.0,price
113103,1.0,7099.0,1.0,price
105101,1.0,2799.0,1.0,price
60343,2.0,2606.0,2.0,price
42179,3.0,3323.0,3.0,price
66576,1.0,2799.0,1.0,price
55913,1.0,4798.0,2.0,price
83697,1.0,2599.0,1.0,price
63413,2.0,3316.0,2.0,price
42914,2.0,3624.0,2.0,price
113417,3.0,2943.0,3.0,price
89987,2.0,6598.0,2.0,price
84917,1.0,3299.0,1.0,price
74498,4.0,4047.0,4.0,price
10088,2.0,3999.0,2.0,price
103243,11.0,3109.0,11.0,price
59715,1.0,5799.0,1.0,price
81411,1.0,2649.0,1.0,price
88870,2.0,5278.0,2.0,price
75751,5.0,3069.0,7.0,price
61713,2.0,2606.0,2.0,price
1871,5.0,3000.0,6.0,price
17089,2.0,2816.0,2.0,price
80471,2.0,2606.0,2.0,price
55026,2.0,2998.0,2.0,price
43567,2.0,3198.0,2.0,price
